sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
le 1er juillet est le sixieme anniversaire du retour de hong kong a la domination chinoise.,le rassemblement a fait de l'ombre aux ceremonies marquant le sixieme anniversaire du retour de hong kong en chine le 1er juillet 1997.,0.5334,0.7591429,0.25510147,0.4493891352792742
"palm wednesday a annonce son intention de racheter handspring, une societe creee par jeff hawkins, considere par beaucoup comme le pere du palm.","palm a declare mercredi qu'il prevoyait de racheter handspring, une societe creee par le renegat jeff hawkins, co-fondateur de palm.",0.8,0.88535494,0.3946228,0.3415204753348709
"le gouvernement a recemment mis en veilleuse les pourparlers de paix avec le milf, negocies par la malaisie, apres une serie d'attentats, dont trois bombardements, a mindanao.","le gouvernement a recemment mis en veilleuse les pourparlers de paix negocies par la malaisie voisine apres une serie d'attaques contre mindanao, dont trois attentats a la bombe meurtriers, qu'il attribuait au milf.",0.85,0.94025487,0.50303674,0.3093665834798585
"l'entreprise a enregistre un benefice de 54,3 millions de dollars, soit 22 cents par action, au cours de la meme periode de l'annee precedente.","c'est une augmentation par rapport au trimestre precedent, ou l'entreprise avait gagne 54,3 millions de dollars, soit 22 cents par action.",0.8352,0.7601756,0.29465625,0.3349198131529189
"les communautes de watertown, saugus et framingham du massachusetts ont rejoint boston lundi.","avec boston, watertown, saugus et framingham vont egalement interdire de fumer le lundi.",0.6,0.21039523,0.1974676,0.1567503930937318
"les soldats d'israeli ont renverse du jour au lendemain des maisons mobiles et des chateaux d'eau vides dans dix petits avant-postes de cisjordanie, dans le cadre d'un plan de paix au moyen-orient soutenu par les etats-unis.",les soldats israeliens ont commence a demolir des avant-postes de colonies en cisjordanie hier - une obligation israelienne dans le cadre d'un nouveau plan de paix au moyen-orient.,0.76,0.7382674,0.29255438,0.3259443465828494
le syndicat n'avait pas encore revele quelle chaine serait visee.,le syndicat a declare qu'il revelerait plus tard quelle chaine serait visee.,0.91999996,0.635629,0.26850367,0.2719800704282918
"faites tout sortir"", declare howard davidowitz, president de davidowitz & associates, une societe nationale de conseil en commerce de detail basee a new york.","innocente ou non, ""elle est une marchandise endommagee"", a declare howard davidowitz, president de davidowitz & associates, une societe nationale de conseil en commerce de detail a new york.",0.28,0.7167853,0.32559094,0.2470510757384632
"les produits mis a jour comprennent pylon pro, pylon conduit, pylon anywhere et pylon application server.",les nouveaux produits sur le bureau comprennent les dernieres versions de pylon conduit et pylon pro.,0.56,0.8458715,0.31963843,0.4429869300007319
les autorites turques ont declare que tous les kamikazes etaient des turcs.,ankara dit que les quatre kamikazes etaient turcs.,0.84,0.83112526,0.30415744,0.4494020380500841
"en avril, elle avait prevu des benefices d'exploitation de l'ordre de 60 a 80 cents par action.",kodak prevoit des benefices de 5 a 25 cents par action pour le trimestre.,0.2,0.4760867,0.2367741,0.2270690113913033
"de la floride a l'alaska, des milliers de fetards se sont engages a faire pression pour obtenir davantage de droits legaux, y compris pour les mariages entre personnes du meme sexe.","des milliers de fetards, celebrant la decision, ont fait le vu de faire pression pour obtenir plus de droits legaux, y compris le mariage entre personnes du meme sexe.",0.84,0.8574271,0.33343,0.4299654163000196
"les autres pays ayant un tel statut sont l'egypte, israel et l'australie.",des pays comme israel et l'australie ont deja un tel statut.,0.5,0.7650158,0.28488395,0.2600676874548202
les resultats sont publies dans le journal of the american medical association de mercredi (news - sites web).,les resultats seront publies dans le numero de mercredi du journal of the american medical association.,0.7,0.9653032,0.5058694,0.3727025721660252
"de plus, le berceau du h2210 peut accueillir une deuxieme batterie.",le berceau du h2200 offre de la place pour recharger une deuxieme batterie.,0.95,0.9171034,0.39484236,0.4486528759287724
"un des 14 kurdes a pointe le mot ""refugie"" dans un dictionnaire anglais/turc.","un homme avait brandi un dictionnaire anglais-turc et pointe le mot ""refugie"".",0.7,0.8201018,0.2780843,0.5243910186029639
"""une cooperation etroite entre les services repressifs et les services de renseignement est au cur de la lutte actuelle contre le terrorisme"", a declare m. howard.","une cooperation etroite entre les agences regionales de maintien de l'ordre et les services de renseignement est au cur de la lutte contre le terrorisme, a-t-il declare.",0.8,0.90547657,0.39798284,0.4004786580690937
"en 2006, le groupe affirme que le marche va rebondir de 29,6 % pour atteindre 21,3 milliards de dollars de ventes.","en 2006, l'asie-pacifique connaitra une croissance de 7,9 % pour atteindre 81,8 milliards de dollars.",0.4,0.20185834,0.18112129,0.1644533272318988
"le capitaine robert ramsey de la 1ere division blindee americaine a declare qu'un camion avait explose a l'exterieur du batiment vers 11 heures du matin, et qu'un des murs exterieurs du complexe s'etait effondre.",le capitaine robert ramsey de la 1ere division blindee americaine a declare qu'un camion avait explose a l'exterieur du batiment vers 11 heures du matin.,0.64,0.91767055,0.43488201,0.3566053905265345
"cet automne, des formateurs americains travailleront avec des soldats de quatre pays d'afrique du nord pour patrouiller et recueillir des renseignements.","plus tard dans l'annee, le commandement enverra des formateurs avec des soldats de quatre pays d'afrique du nord en patrouille et en mission de collecte de renseignements.",0.76,0.77422655,0.30216843,0.3407645279055143
"""les chiffres deviennent catastrophiques"", a declare le dr patrick pelloux, president de l'association des medecins urgentistes.","c'est inacceptable"", a declare patrick pelloux, le president de l'association francaise des medecins urgentistes.",0.5,0.56571126,0.2444624,0.2693030794078723
"""ce qui vous est arrive en guise de punition est certainement plus que suffisant"", a declare m. covello a cette femme de 49 ans, dont la famille, les amis et les partisans ont rempli la moitie de la salle d'audience.","""ce qui vous est arrive, monsieur, en guise de punition, est certainement plus que suffisant"", a declare m. covello.",0.6,0.915048,0.42256534,0.3331174590250206
la mere a egalement allegue dans le proces qu'elle avait ete agressee sexuellement par un des gardiens.,la mere a egalement affirme avoir ete agressee sexuellement par l'un des gardiens lors de la confrontation de 1998.,0.8,0.87471867,0.3787933,0.3563160799512312
"oui, a partir d'aujourd'hui, les memoires flash achetees a amd ou fujitsu porteront la marque spansion.",les solutions de memoire flash spansion sont disponibles dans le monde entier chez amd et fujitsu.,0.525,0.7357071,0.2915323,0.3237927628011247
"les deux plus grands constructeurs automobiles du monde ont declare que leurs ventes aux etats-unis ont baisse plus que prevu le mois dernier, la frenesie des ventes de la fin de l'ete ayant provoque une reaction plus forte que prevu de l'industrie.","les ventes interieures de gm et de ford motor co., numero 2, ont baisse plus que prevu, la frenesie des ventes de la fin de l'ete ayant provoque une reaction plus forte que prevu de l'industrie.",0.64,0.3806466,0.24042878,0.1795929923796182
une tempete tropicale s'est rapidement developpee dans le golfe du mexique dimanche et devrait frapper quelque part le long des cotes du texas ou de la louisiane dans la nuit de lundi a lundi.,une tempete tropicale s'est rapidement developpee dans le golfe du mexique dimanche et pourrait avoir des vents de la force d'un ouragan lorsqu'elle touchera terre quelque part le long de la cote de la louisiane lundi soir.,0.8,0.8988017,0.41483214,0.3417342659659099
"la pression pourrait bien monter jeudi, avec la couverture nationale de la finale prevue par espn, la chaine sportive cablee.","la pression va s'intensifier aujourd'hui, avec une couverture nationale du dernier tour prevu par espn et des mots encore plus difficiles a prononcer.",0.64,0.8748204,0.36557135,0.3830737285160851
"pataki a salue la decision d'abraham, et le president de la lipa, richard kessel, a declare que le cable devrait etre maintenu en fonctionnement de facon permanente.","le president de la lipa, richard kessel, a declare que cela signifiait que le cable pouvait etre utilise ""comme bon nous semble"".",0.48000002,0.73840034,0.3034114,0.303466731420945
dynes est arrive a l'universite de san diego en 1991 apres avoir passe 22 ans comme physicien chez at&t bell labs.,"dynes est a l'uc san diego depuis 1991 apres avoir passe 22 ans chez at&t bell labs, ou il a travaille sur les supraconducteurs et autres materiaux.",0.71999997,0.8715725,0.38024846,0.3422738048107299
la meningite est une infection du liquide cephalo-rachidien et des tissus entourant le cerveau.,la meningite est une infection du liquide contenu dans la moelle epiniere et autour du cerveau d'une personne.,0.91999996,0.9341519,0.4275005,0.4505381497266376
le maire joe t. parker a declare jeudi dernier que les trois travailleurs etaient deux hommes et une femme qui se trouvaient a l'interieur du batiment lorsque la premiere explosion s'est produite.,"les travailleurs disparus, deux hommes et une femme, etaient a l'interieur du batiment lorsque la premiere explosion s'est produite, a declare le maire joe t. parker.",0.88,0.32048336,0.23055573,0.1683675951318887
"ali safavi, fonctionnaire du ncri base a londres, a declare a reuters : ""nous condamnons ce raid, qui est a nos yeux illegal et moralement et politiquement injustifiable.""","""nous condamnons ce raid qui est a notre avis illegal et moralement et politiquement injustifiable"", a declare par telephone a reuters ali safavi, fonctionnaire du ncri base a londres.",0.91999996,0.97582793,0.56916875,0.4180093562452349
"elle a explose entre ses mains, mais l'ancien premier ministre italien n'a pas ete blesse.","la lettre piegee envoyee a prodi a explose dans ses mains, mais il n'a pas ete blesse.",0.71999997,0.5818182,0.25263512,0.2599897632675479
"l'avocat militaire de halabi, le major de l'armee de l'air james key, a nie les accusations, qui pourraient entrainer la peine de mort.","l'avocat representant al-halabi, le major de l'armee de l'air james key iii, a nie les accusations, selon the associated press.",0.64,0.74569297,0.30634448,0.3056765780248983
"waksal, dans une lettre au tribunal, a declare ""j'ai dechire ma famille.","en demandant la clemence, waksal s'est excuse aupres du tribunal, de ses employes et de sa famille.",0.4,0.70471174,0.27146286,0.2946816541833026
"depuis debut mai, la ville a recu 1 400 rapports faisant etat de la mort de geais bleus et de corbeaux, a declare m. jayroe.","depuis debut mai, la ville a recu 1.400 rapports, a-t-il dit.",0.56,0.6251893,0.29248625,0.2290423071970747
"mais forest, l'organisation de la liberte pour le droit de jouir du tabac, a declare : ""mentionnez le mot ""prohibition"" et tout le monde sait ce qui s'est passe la-bas.","forest, l'organisation de defense du droit a la liberte de fumer, a declare qu'elle avait accueilli l'appel de the lancet avec ""amusement et incredulite"".",0.32,0.68995446,0.26499182,0.3320045883642118
"une fois convertie, baystar detiendra un total d'environ 2,95 millions d'actions ordinaires de sco, soit 17,5 % des actions en circulation de la societe.","l'investissement donne a baystar, basee a larkspur, en californie, plus de 2,9 millions d'actions ordinaires de sco, soit 17,5 % des actions en circulation de la societe.",0.8,0.729944,0.29865554,0.3019125619560066
