sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
"le numero 2 mondial lleyton hewitt a accuse l'association des professionnels du tennis de malveillance, notamment d'avoir tente l'annee derniere de le tromper en refusant un test de depistage de drogue.","le numero deux mondial lleyton hewitt a accuse ses pairs professionnels de malveillance de longue date, y compris d'avoir tente l'annee derniere de le tromper en refusant un test de depistage de drogue.",0.8,0.8042096,0.50104034,0.4031615404137281
msn messenger 6 sera disponible en telechargement a partir de 18 heures gmt mercredi sur http://messenger.msn.com/download/v6preview.asp.,"selon microsoft, le logiciel msn messenger 6 sera disponible a partir de 11 heures pst mercredi.",0.65,0.8036532,0.4478988,0.5962696476781851
"en ce qui concerne l'incident, j'ai reconnu que je me suis comporte de maniere inappropriee"".","""j'ai reconnu que je me suis comporte de maniere inappropriee"", a-t-il declare.",0.85,0.76045513,0.5238857,0.2706927898495549
"un porte-parole a declare : ""depuis novembre, nous avons pleinement coopere avec la police.","elle a ajoute qu'elle avait ""pleinement coopere"" avec la police depuis novembre.",0.85,0.8629961,0.53163236,0.4776119993283689
"les femmes qui consomment des pommes de terre et d'autres legumes tubereux pendant leur grossesse risquent de declencher le diabete de type 1 chez leurs enfants, estiment les chercheurs de melbourne.",des chercheurs australiens pensent avoir trouve un declencheur du diabete de type 1 chez les enfants - leurs meres mangeant des pommes de terre et d'autres legumes tubereux pendant la grossesse.,0.85,0.8864297,0.5368966,0.5610425978963732
"l'indice standard & poor's 500 spx a gagne 3 points, soit 0,32 %, pour atteindre 970.","l'indice composite du nasdaq, classe par technologie, a perdu 2 points, soit 0,18 %, pour atteindre 1 649 points.",0.15,0.5103762,0.32366347,0.44712406457014797
"les personnes qui pensaient autrefois que leur tension arterielle etait bonne pourraient bien etre en passe de souffrir d'hypertension, selon les nouvelles directives americaines publiees mercredi.","les personnes qui pensaient autrefois que leur tension arterielle etait bonne doivent en fait commencer a faire de l'exercice et a mieux manger, selon les nouvelles directives americaines publiees mercredi.",0.6,0.81306565,0.5150101,0.37886840064139865
amazon a egalement rapporte que le bureau du procureur general de new york avait regle les accusations de fraude civile avec l'un des spoofers qu'il avait identifies.,amazon et le bureau du procureur general de new york ont deja conclu un accord avec l'un des presumes faussaires de courriers electroniques.,0.75,0.69544774,0.41809326,0.4334471708926503
"l'actrice principale a fait un clin d'il a l'energique nouvelle venue marissa jaret winokur dans le role de tracy, la fille d'edna.","marissa jaret winokur, dans le role de tracy, a remporte le prix de la meilleure actrice dans une comedie musicale.",0.8,0.70422804,0.44502172,0.3678763750014885
"""il ressort de notre rapport initial qu'il s'agit d'un atterrissage parfait compte tenu des circonstances"", a declare m. burke.","m. burke a declare : ""c'etait un atterrissage parfait compte tenu des circonstances.""",0.8,0.025766587,0.2878619,0.04516316241073179
"les actions d'allegiant ont augmente de 4 dollars, soit 17,2 %, pour atteindre 27,43 dollars lors de la seance de jeudi matin sur le marche boursier du nasdaq.","l'action d'allegiant a cloture mercredi a 23,40 $, en hausse de 64 cents, sur le marche du nasdaq.",0.4,0.7260026,0.42147276,0.4609103472483006
"selon la loi de l'etat, les appels au 911 ne sont pas des informations publiques et n'ont pas ete diffuses.","selon la loi, les appels au 911 ne sont pas des informations publiques dans le rhode island.",0.68,0.85531497,0.55194813,0.3871553801133215
"les adr ont chute de 10 cents a 28,95 dollars a 10h06 du matin dans le composite de la bourse de new york aujourd'hui.","les actions de fox entertainment group inc, la branche mediatique et de divertissement de news corp. aux etats-unis, ont chute de 45 cents a 26,85 dollars dans les operations composites de la bourse de new york.",0.28,0.06197215,0.2883779,0.06740894784810753
m. bremer a declare qu'une des initiatives consiste a lancer un programme national de 70 millions de dollars dans les deux prochaines semaines pour nettoyer les quartiers et mettre en place des projets communautaires.,"bremer a declare qu'il lancerait un programme de 70 millions de dollars dans les deux prochaines semaines pour nettoyer les quartiers a travers l'irak et construire des projets communautaires, mais n'a pas donne de details.",0.68,-0.003752714,0.2658074,0.028531609449845563
"l'indice composite du nasdaq a ajoute 30,46 points, soit 2 %, a 1 520,15.","le nasdaq a enregistre un gain hebdomadaire de 17,27, soit 1,2 %, et a cloture a 1 520,15 apres avoir gagne 30,46 hier.",0.48000002,0.6072861,0.35921988,0.4670448475400064
le ministere britannique des affaires etrangeres a declare lundi que les autorites de la coalition en irak etaient satisfaites de la liberation des hommes.,le ministere britannique des affaires etrangeres a declare qu'il avait servi de mediateur pour la liberation des deux hommes.,0.52,0.6846482,0.40653557,0.45232871477501213
wal-mart estime que plus de 100 millions d'americains visitent leurs magasins chaque semaine.,"chaque semaine, 138 millions d'acheteurs visitent les 4 750 magasins de wal-mart.",0.56,0.65802914,0.40659177,0.4007568563941526
"a ajoute m. prodi : ""peut-etre, mais la vieillesse nous aide a comprendre nos forces et nos faiblesses.""","""peut-etre, mais la vieillesse nous aide a comprendre notre force et notre faiblesse et la realite du monde.",0.64,-0.006624395,0.33693078,0.0291223536346571
"""je suis fiere de m'etre opposee a richard nixon, et non de l'avoir soutenu"", a declare kerry.","""j'ai marche dans les rues contre richard nixon et la guerre du vietnam"", a-t-elle declare.",0.48000002,0.45236748,0.37638694,0.2369250372758818
"les actions de corixa ont gagne 71 cents, soit 10 %, pour atteindre 7,91 dollars sur le nasdaq.","en fin de matinee, corixa a augmente de 74 cents, soit 10 %, a 7,94 dollars sur le marche boursier du nasdaq.",0.65,0.8327577,0.4855234,0.5420953334510681
"les porte-parole du fbi, de la cia, du service canadien du renseignement de securite et de la gendarmerie royale du canada ont refuse de commenter le sejour d'el shukrijumah au canada.","le fbi, la cia, le service canadien du renseignement de securite et la gendarmerie royale du canada ont refuse de commenter le rapport du washington times.",0.55,0.85601884,0.5742213,0.3298834395915641
"""c'est un probleme persistant qui n'a pas ete resolu"", a declare steven wallace, membre de la commission d'enquete.","""c'etait un probleme persistant qui n'a pas ete resolu, mecaniquement et physiquement"", a declare steven wallace, membre du conseil d'administration.",0.8,0.71756554,0.4555546,0.3609432042611766
"""les americains ne s'en vont pas en courant, nous devons voir cette mesaventure se realiser"", a-t-elle declare.","elle s'est egalement engagee a apporter la paix en irak : ""les americains ne s'enfuient pas, il faut que cette mesaventure se produise.""",0.71999997,0.51384896,0.4074283,0.2336158020996957
"""il n'y a aucun doute sur le programme chimique, le programme biologique, voire le programme nucleaire, en fait tout ce qui a ete documente par l'onu"", a-t-il declare.","il a ajoute : ""le programme chimique, le programme biologique et meme le programme d'armes nucleaires ne font aucun doute.",0.76,0.83442557,0.5149862,0.4355870115030705
ridge a declare qu'aucun explosif reel ou dispositif nuisible ne sera utilise lors de l'exercice.,ridge a declare qu'aucun explosif reel ou autre substance nocive ne sera utilise.,0.91999996,0.7996241,0.507206,0.37321571313723867
"c'est l'amerique, mes amis, et cela ne devrait pas se produire ici"", a-t-il declare sous de vifs applaudissements.","""c'est l'amerique, mes amis, et cela ne devrait pas se produire ici.""",0.65,0.868401,0.5687172,0.37578437170460866
"le 1er mai, il a traverse un canyon etroit et sinueux, a descendu en rappel une falaise de 60 pieds et a parcouru environ six miles a pied dans le canyon.","il a rampe a travers un canyon etroit et sinueux, descendu en rappel une falaise de 60 pieds, et marche environ six miles dans le canyon pres du parc national de canyonlands dans le sud-est de l'utah.",0.75,0.8079493,0.4650718,0.5398070114361733
"amnesty international a declare qu'au cours des 20 dernieres annees, elle a recueilli des informations sur 17 000 disparitions en irak, mais le chiffre reel pourrait etre bien plus eleve.","amnesty international a declare qu'au cours des vingt dernieres annees, elle avait recueilli des informations sur 17 000 disparitions en irak.",0.8,0.92667806,0.5994224,0.5469760004563831
"texas instruments a grimpe de 1,37 $ a 19,25 $ hier et novellus systems inc. a avance de 1,76 $ a 36,31 $.","texas instruments a grimpe de 1,37 $us a 19,25 $us et novellus systems a avance de 1,76 $us a 36,31 $us, chacun ayant ete eleve au rang de ""surpoids"" par lehman.",0.75,0.8324036,0.50068283,0.4727673740376124
elle a demande a etre excusee de la session du cabinet de la semaine derniere pour preparer une reunion avec les presidents du rwanda et de l'ouganda.,elle a pris la decision tres inhabituelle de quitter le cabinet pour assister a une reunion avec les presidents du rwanda et de l'ouganda.,0.691,0.7631091,0.452274,0.45613187833323887
"dans un melange d'anciens rites paiens et de rites chretiens modernes, les villageois ont organise une serie de ceremonies dans l'espoir d'effacer les malheurs qui, selon eux, les ont maintenus dans la pauvrete.","dans un melange d'anciennes ceremonies paiennes melanesiennes et de ceremonies chretiennes modernes, les gens ont essaye a nouveau d'effacer les malheurs qui, selon eux, les ont maintenus dans la pauvrete depuis ce repas de longue date.",0.8,0.71365786,0.46118438,0.3420039369798636
"la moyenne industrielle du dow jones .dji a augmente de 13,33 points, soit 0,15 %, pour atteindre 9 196,55.","la moyenne industrielle du dow jones <.dji> a baisse de 7,75 points, soit 0,08 %, a 9 175,47.",0.5,0.90458864,0.5844814,0.3117154737180559
la variole du singe ne se trouve generalement qu'en afrique centrale et occidentale.,"les chiens de prairie, que l'on trouve generalement dans les etats du sud-ouest et de l'ouest, ne sont pas indigenes au wisconsin.",0.05,0.4990035,0.3809115,0.2706159778520831
le film est le deuxieme d'une trilogie qui se terminera en novembre avec the matrix revolutions.,"""reloaded"" est le deuxieme volet d'une trilogie ; ""the matrix revolutions"" doit etre lance en novembre.",0.7666,0.8101616,0.4543788,0.5848664327071281
"en outre, le ministere de la justice a declare que le fbi a mene ""moins de 10"" enquetes impliquant des visites dans des mosquees.","en outre, ""moins de dix"" bureaux du fbi ont mene des enquetes impliquant des visites dans des mosquees islamiques, a declare le ministere de la justice.",0.75,0.87369055,0.54480875,0.45222289943892047
le lancement coincide avec la conference des developpeurs de javaone qui se tient cette semaine a san francisco.,la nouvelle est egalement diffusee a l'occasion de la conference annuelle des developpeurs javaone organisee par suns a san francisco.,0.65,0.7269301,0.47781456,0.3179374198383729
