sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
"lors du dernier remaniement de haut niveau a cnn, teya ryan quitte son poste de directrice generale de la programmation americaine, a annonce la chaine.","dans le cadre de sa derniere initiative pour rajeunir l'audience, cnn a evince teya ryan, directeur general de la programmation americaine.",0.75380003,0.79807985,0.13828005,0.29969815080279705
"il est soupconne d'etre une figure cle de jemaah islamiyah, le groupe terroriste lie a al-qaida qui est responsable des attentats.","samudra, 32 ans, est soupconne d'etre un personnage cle du groupe terroriste jemaah islamiyah, lie a al-qaida, qui a ete accuse d'avoir commis les attentats.",0.68,0.87094504,0.17327526,0.3316261164707258
"une centaine de pompiers se trouvent aujourd'hui dans la bosque, a declare le chef des pompiers d'albuquerque, robert ortega.","""nous etions a deux doigts de voir cela arriver"", a declare le chef des pompiers d'albuquerque, robert ortega.",0.35999998,0.8689393,0.17295654,0.3159120263230128
"""le probleme a ete resolu"", a declare le president des marlins, david samson, par l'intermediaire d'un porte-parole du club.","les marlins ont seulement dit : ""la question a ete resolue.""",0.6,0.68384767,0.12113084,0.2197008913374121
le ministere chinois de la sante a declare que cinq autres personnes etaient mortes du sras et que 159 autres avaient ete infectees.,"lundi, la chine a declare que neuf autres personnes etaient mortes du sras et que 160 autres avaient ete infectees par le virus.",0.6,0.9042412,0.18018849,0.4517449892200433
"les actions de mcdonald's ont augmente de 1,83 $, soit 8,3 %, pour cloturer a 23,89 $, leur plus haut niveau de la journee.","les actions de mcdonald's ont augmente de 1,83 $ pour cloturer vendredi a 23,89 $ a la bourse de new york.",0.85,0.85462165,0.16708717,0.3114152158923594
il a declare que la fda esperait que le congres et les tribunaux apporteraient la clarte a la situation et un certain soulagement financier aux consommateurs.,il a declare que la fda espere que le congres et les tribunaux clarifieront la situation et apporteront un certain soulagement financier aux consommateurs - peut-etre avant les elections de 2004.,0.8,0.9030603,0.17534676,0.4693875603498862
ernst & young n'a admis aucun mefait dans le cadre du reglement.,"le porte-parole d'ernst & young, kenneth kerrigan, a declare que le cabinet n'admettait aucun mefait.",0.8,0.74186033,0.1262642,0.2634592435048722
"le temoin, un gardien de parking kosovar de 27 ans ayant fait l'objet de condamnations penales pour malhonnetete, a ete paye 10 000 euros par news of the world.","le temoin etait un gardien de parking kosovar de 27 ans, paye par news of the world, a-t-on appris au tribunal.",0.725,0.81951404,0.15263632,0.29329658639910583
les divergences entre grassley et thomas sur l'energie et l'assurance maladie sont devenues si aigues que d'autres membres disent que leur relation personnelle en colere embarrasse le parti.,leurs divergences sur l'energie et l'assurance maladie sont devenues si aigues que les autres membres disent que c'est embarrassant pour le parti.,0.7,0.9093131,0.17237563,0.5061672005460595
il a blesse un garde de securite et s'est ensuite enfui en poignardant deux passants alors qu'il s'enfuyait le long de la promenade.,il a ensuite poignarde deux passants alors qu'il fuyait le long d'une promenade en mediterranee.,0.64,0.87477684,0.15567327,0.46686130621913097
lui et ses collegues ont attribue une partie du manque de communication au fait que les medecins se sentaient presses par le temps.,il a attribue une partie du manque de communication au fait que les medecins se sentent presses par le temps ; les patients ont fait etat d'un malaise a discuter de questions financieres.,0.68,0.8786092,0.16125765,0.4501325936405716
"selon la police d'etat, pas moins de 30 travailleurs ont ete pris au piege immediatement apres l'effondrement du garage.","selon la police d'etat, jusqu'a 30 personnes auraient ete piegees a l'interieur au depart.",0.8,0.8322506,0.15497011,0.3092113367736195
"os angeles - ""the hulk"" a ete un monstre au box-office lors de son premier week-end, avec un record de 62,6 millions de dollars en juin.","""the hulk"" a recolte 62,6 millions de dollars au box-office, une ouverture monstrueuse et un nouveau record en juin.",0.96000004,0.89246356,0.16562955,0.49425134042419555
"felicitations pour avoir ete nomme ""personne de l'annee"" par le magazine time.","le magazine time a nomme le soldat americain ""person of the year"" pour 2003.",0.48000002,0.7213753,0.1135351,0.32486561056751534
"l'acte d'accusation indique qu'il a participe a d'importantes reunions pour planifier les attaques, recrute d'autres poseurs de bombe et coordonne l'operation.","samudra n'etait pas present a bangkok, selon l'acte d'accusation, mais il a assiste a une serie de reunions avant les attentats, recrutant d'autres poseurs de bombe et coordonnant l'operation.",0.64,0.8371069,0.14133106,0.4189815031697896
elle donnera egalement a microsoft la possibilite de presenter des observations sur les mesures correctives proposees par la commission.,"dans sa reponse, microsoft doit notamment commenter les solutions proposees.",0.84,0.76093286,0.12793164,0.31438764189792473
"les texans, confrontes a la montee en fleche des primes d'assurance habitation, pourraient enfin etre soulages.",le soulagement est en vue pour les texans qui doivent faire face a la montee en fleche des primes d'assurance habitation.,1.0,0.88521385,0.1807861,0.34609690266669024
six democrates sont en lice pour succeder a jacques et se sont qualifies pour le scrutin primaire du 3 fevrier.,six democrates et deux republicains se presentent a son siege et se sont qualifies pour le scrutin primaire du 3 fevrier.,0.68,0.9080285,0.17590861,0.48564928027783244
"mardi, m. halliburton a reitere son affirmation selon laquelle la kbr a ""livre du carburant a l'irak au meilleur prix et aux meilleures conditions"".","""nous pensons que la kbr a livre du carburant a l'irak au meilleur prix et aux meilleures conditions"", a declare wendy hall, porte-parole de halliburton.",0.8,0.35907397,0.09087709,0.04963410522889493
"elecia battle, de cleveland, a declare a la police qu'elle avait laisse tomber son sac a main en quittant le quick shop food mart la semaine derniere apres avoir achete le ticket.",elecia battle a fait tomber son sac a main apres avoir achete le billet de la loterie mega millions la semaine derniere et pense que le billet s'est envole.,0.6666,0.7820898,0.13872187,0.28500432204604376
"parmi ses clients figurent mitsubishi, siemens, dbtel, dell, hp, palm, philips, sharp et sony.","mediaq compte parmi ses clients les grands fabricants de portables mitsubishi, siemens, palm, sharp, philips, dell et sony.",0.64,0.8544003,0.16110533,0.3474807902317248
les cavaliers de cleveland ont gagne le droit de repecher james en remportant la loterie annuelle de la nba jeudi soir.,"ce fut le cas jeudi soir lorsque les cavaliers de cleveland ont gagne la ""lebron james lottery"", autrement connue comme la loterie de la nba.",0.8,0.8357296,0.14399743,0.4060491987991965
"parmi les travailleurs, les chercheurs ont constate que les travailleurs de petite taille avaient une audition plus mauvaise que celle prevue pour leur age.","""les travailleurs de petite taille avaient une audition plus mauvaise que celle prevue par l'age - trois fois plus souvent que les travailleurs de grande taille"", ecrit barrenas.",0.76,0.81623286,0.12865363,0.4711779735624729
m. colpin n'a pas precise si c'etait ce systeme qui etait au centre de l'enquete.,ni l'olaf ni les procureurs belges n'ont precise si c'etait ce systeme qui etait au centre de l'enquete.,0.44,0.27114815,0.070447095,0.07405237492179197
"jusqu'a present, les ventes de ces pc de divertissement se sont limitees aux etats-unis, au canada et a la coree.","les ordinateurs sont actuellement vendus au canada, aux etats-unis et en coree.",0.75,0.76388603,0.13101576,0.2991723828371569
ballmer a deja averti que linux est une menace pour microsoft.,"dans ce memo, ballmer a reitere la menace de l'open-source pour microsoft.",0.6,0.8154281,0.15264487,0.27737667420725765
"l'indice general des 500 actions de standard & poor's a augmente de 4,83 points, soit 0,49 %, pour atteindre 980,76.","les contrats a terme de l'indice boursier standard & poor's 500 ont baisse de 4,40 points a 983,50, tandis que les contrats a terme du nasdaq ont baisse de 6,5 points a 1 206,50.",0.25,0.8163912,0.13826798,0.387093877754979
"talabani lui a dit que le conseil d'administration aurait ""besoin de l'aide et des conseils des nations unies pour mettre en uvre les nouvelles decisions qui ont ete prises"".","talabani lui a dit que les dirigeants irakiens auraient ""besoin de l'aide et des conseils de l'onu pour mettre en uvre les nouvelles decisions qui ont ete prises"" sur l'organisation d'un gouvernement interimaire irakien d'ici juin.",0.65,0.9176655,0.18172167,0.5312074800719149
"stanford (46-15) affronte la caroline du sud (44-20) aujourd'hui lors d'un match du premier tour au stade rosenblatt d'omaha, dans le neb.",stanford (46-15) affronte la caroline du sud (44-20) vendredi lors du match d'ouverture du tournoi a double elimination.,0.6666,0.8455171,0.15132158,0.3832525747491877
"le meme sondage realise il y a un mois montrait que street menait katz a 42 % contre 34 %, avec 21 % d'indecis.","il y a un mois, dans le meme sondage, katz menait 46 a 40 %.",0.4,0.83396673,0.15195005,0.3408648152138797
"le large indice standard & poor's 500 <.spx> a progresse de 11 points, soit 1,25 %, pour atteindre 931.","l'indice standard & poor's 500 a gagne 10,89, soit 1,2 %, pour atteindre 931,12 a 12h01 a new york.",0.6,0.61877346,0.107905984,0.20980341023486876
mais ils ne s'en rendent pas compte avant qu'il ne soit trop tard (bien sur) parce qu'ils sont des victimes potentielles dans un film d'horreur.,mais ils ne s'en rendent pas compte avant qu'il ne soit trop tard (bien sur) parce qu'ils sont des victimes potentielles.,0.7334,0.9212919,0.18103762,0.5757097195198589
"arthur benson, l'avocat des ecoliers demandeurs, a declare qu'il ferait appel.",un avocat des ecoliers demandeurs a declare qu'il avait l'intention de faire appel.,0.7334,0.8699055,0.16303945,0.34346645790368796
"l'euro a chute de pres de quatre pour cent depuis qu'il a atteint un sommet record d'environ 1,1935 dollar la semaine derniere et un record historique de 140,90 yens fin mai.","l'euro a perdu jusqu'a quatre cents depuis qu'il a atteint la semaine derniere un pic record de pres de 1,1935 dollar et qu'il a atteint fin mai un niveau record de 140,90 yens.",0.86660004,0.88104147,0.15877137,0.47025110202631254
"la pennsylvanie, qui a le programme de traitement le plus agressif, traite 548 des 8 030 detenus.","le texas, qui compte plus de trois fois la population carcerale du michigan, traite 328 de ses 16 298 detenus infectes.",0.26659998,0.8363746,0.14071763,0.43112175052754637
"le composite du nasdaq, charge en technologie, a augmente de 20,96 points a 1595,91 pour finir a son plus haut niveau depuis 12 mois.","l'indice composite du nasdaq <.ixic>, place sous l'angle technologique, a augmente de 19,11 points, soit 1,2 %, pour atteindre 1 615,02.",0.44,0.533144,0.09461361,0.1897060696378608
"avec la fonction expose, toutes les fenetres ouvertes se retrecissent pour tenir sur l'ecran mais restent suffisamment claires pour etre identifiees.","avec la fonction expose (ex-poh-say), toutes les fenetres ouvertes sur le bureau se retrecissent immediatement pour tenir sur l'ecran mais restent suffisamment claires pour etre identifiees.",0.88,0.95560074,0.25140002,0.4342249136545077
"au lieu de cela, les procureurs ont rejete les accusations et rucker a quitte la salle d'audience en homme libre.","au lieu de cela, il a quitte la salle d'audience en homme libre apres que les autorites aient rejete les accusations criminelles.",0.68,0.8512428,0.1530849,0.3937458119877005
